offender_id,user_id,date_of_birth,gender,nationality,county,risk_level,criminal_history,substance_abuse,mental_health_issues,anger_issues,family_support,peer_support,community_ties,employment_status,employment_duration,education_level,financial_stability,housing_stability,probation_start_date,probation_duration_months,probation_officer,program_participation,program_types,compliance_rate,violation_count,curfew_breaks,positive_behavior_points,last_violation_date,probation_end_date,probation_completed,recidivism_risk
OFF_000456,456,2008-03-23 10:53:54.960352,male,Kenyan,Kericho,low,3,1,0,0,4,3,1,unemployed,16,primary,4,5,2023-08-02 15:45:21.962187,60,Officer_19,2,"['Vocational Training', 'Job Training']",0.7473493826484799,2,0,5,,2028-08-02 01:21:21.962187008,1,0
OFF_000457,457,1986-04-30 08:17:01.958794,male,Kenyan,Nairobi,medium,1,0,0,0,5,3,4,student,235,diploma,4,3,2022-10-06 07:42:34.962187,12,Officer_20,0,"['Education Advancement', 'Substance Abuse Treatment']",0.9846114659410294,0,0,6,,2023-10-06 14:25:46.962187000,1,0
OFF_000458,458,2005-06-30 20:39:41.958794,male,Kenyan,Kericho,high,1,0,1,0,3,4,3,self_employed,160,degree,2,4,2026-03-14 00:14:18.962187,48,Officer_3,4,['Job Training'],0.8869738867553981,1,0,5,,2030-03-14 03:07:06.962187008,1,0
OFF_000459,459,1984-12-03 03:06:43.958794,male,Kenyan,Kisumu,medium,0,1,0,0,4,1,3,student,75,degree,5,1,2024-12-04 16:50:18.962187,24,Officer_2,4,"['Vocational Training', 'Job Training']",0.7434160158469911,1,0,3,2025-07-03 10:53:54.980040,2026-12-05 06:16:42.962187008,1,0
OFF_000460,460,1979-02-05 02:47:13.958794,male,Kenyan,Kisii,medium,1,0,0,1,3,4,1,self_employed,176,secondary,4,1,2025-05-27 04:37:53.962187,36,Officer_5,2,['Family Counseling'],0.7631000995933653,0,0,3,,2028-05-27 00:47:29.962187008,1,0
OFF_000461,461,1997-03-24 06:09:57.958794,male,Kenyan,Kisumu,medium,0,0,1,0,5,1,4,self_employed,183,primary,4,5,2021-12-29 22:25:30.962187,60,Officer_6,2,"['Counseling', 'Family Counseling', 'Education Advancement']",0.8310906680451366,1,0,8,,2026-12-30 08:01:30.962187008,1,0
OFF_000462,462,2001-01-23 21:59:51.958794,male,Kenyan,Nairobi,medium,4,0,0,0,2,4,4,unemployed,62,degree,5,5,2025-03-20 17:24:49.962187,60,Officer_20,1,[],0.4584155614551054,1,1,6,,2030-03-21 03:00:49.962187008,1,0
OFF_000463,463,1978-12-19 01:07:01.958794,male,Kenyan,Kisii,medium,5,1,0,1,5,2,1,self_employed,130,tertiary,1,2,2024-03-06 12:45:19.962187,24,Officer_2,1,[],0.5666824171114777,1,0,10,,2026-03-07 02:11:43.962187008,1,1
OFF_000464,464,2000-08-06 20:25:09.958794,female,Kenyan,Kisumu,high,0,0,0,0,1,2,4,employed,106,primary,4,5,2024-09-10 03:32:21.962187,12,Officer_3,2,"['Mental Health Support', 'Counseling']",0.6186829286994022,0,1,7,,2025-09-10 10:15:33.962187000,1,0
OFF_000465,465,1990-07-18 22:26:00.958794,male,Kenyan,Mombasa,low,3,1,0,0,3,5,1,employed,48,primary,3,2,2024-01-21 00:10:25.962187,36,Officer_9,4,"['Job Training', 'Community Service', 'Substance Abuse Treatment']",0.636794225494225,2,0,10,2026-03-09 10:53:54.980055,2027-01-20 20:20:01.962187008,1,0
OFF_000466,466,2008-03-23 10:53:54.960352,male,Kenyan,Nairobi,high,5,1,0,1,2,4,2,unemployed,54,degree,4,1,2023-12-13 22:44:13.962187,24,Officer_15,1,['Family Counseling'],0.8007317574260949,0,0,5,,2025-12-13 12:10:37.962187008,1,0
OFF_000467,467,1993-03-25 13:11:01.958794,female,Kenyan,Kisumu,medium,0,0,0,1,3,3,3,student,153,tertiary,1,2,2022-02-09 10:25:50.962187,48,Officer_14,0,[],0.9778175519234061,0,0,6,2026-01-16 10:53:54.980066,2026-02-09 13:18:38.962187008,1,0
OFF_000468,468,2008-03-23 10:53:54.960352,male,Kenyan,Mombasa,medium,5,0,0,1,3,5,2,student,98,secondary,1,2,2022-08-03 02:52:07.962187,36,Officer_16,1,[],0.6139536710529588,2,0,5,,2025-08-02 23:01:43.962187008,1,1
OFF_000469,469,1983-03-31 09:40:51.958794,female,Kenyan,Mombasa,medium,5,0,1,1,4,2,5,student,199,degree,2,3,2024-01-10 02:50:31.962187,60,Officer_20,1,[],0.9411891729647006,1,1,4,2026-01-22 10:53:54.980078,2029-01-09 12:26:31.962187008,1,0
OFF_000470,470,2000-04-26 04:25:11.958794,male,Kenyan,Thika,medium,5,1,1,1,1,4,5,employed,51,tertiary,3,5,2024-09-20 09:22:51.962187,24,Officer_15,1,[],0.7669229513661229,2,1,5,,2026-09-20 22:49:15.962187008,1,0
OFF_000471,471,2008-03-23 10:53:54.960352,female,Kenyan,Nairobi,high,4,0,0,0,3,5,5,student,99,primary,1,2,2025-06-07 19:44:47.962187,60,Officer_14,3,"['Education Advancement', 'Vocational Training']",0.7998395420870372,0,0,6,,2030-06-08 05:20:47.962187008,1,0
OFF_000472,472,2003-11-27 00:27:13.958794,male,Kenyan,Mombasa,high,3,0,0,1,5,4,1,student,116,tertiary,5,1,2023-09-02 21:58:29.962187,60,Officer_9,0,[],0.6687088275042767,0,0,3,,2028-09-02 07:34:29.962187008,1,0
OFF_000473,473,2008-03-23 10:53:54.960352,female,Kenyan,Thika,medium,2,0,0,0,5,2,4,unemployed,117,primary,3,4,2024-08-16 14:46:56.962187,60,Officer_7,2,"['Substance Abuse Treatment', 'Mental Health Support', 'Job Training']",0.7028302543469909,2,0,5,2025-03-11 10:53:54.980090,2029-08-17 00:22:56.962187008,0,1
OFF_000474,474,1986-10-07 21:33:20.958794,male,Kenyan,Kisumu,low,2,1,0,1,4,5,2,student,6,degree,3,2,2025-11-24 13:04:29.962187,12,Officer_17,4,"['Job Training', 'Mental Health Support', 'Education Advancement']",0.950542281102167,0,0,3,,2026-11-24 19:47:41.962187000,1,0
OFF_000475,475,1992-05-11 14:12:56.958794,female,Kenyan,Nakuru,medium,0,0,1,0,1,2,2,employed,45,degree,5,5,2021-07-13 11:14:05.962187,60,Officer_4,4,[],0.9946729315089626,1,0,2,,2026-07-13 20:50:05.962187008,1,0
OFF_000476,476,1987-04-23 10:58:36.958794,male,Kenyan,Nairobi,high,5,1,1,0,1,1,2,employed,45,diploma,4,3,2025-02-01 13:10:35.962187,48,Officer_12,2,['Substance Abuse Treatment'],0.8605489609353912,0,0,6,,2029-02-01 16:03:23.962187008,0,1
OFF_000477,477,1988-04-19 02:44:58.958794,male,Kenyan,Kisii,low,0,1,0,0,5,2,2,employed,99,diploma,5,1,2021-12-20 01:06:44.962187,48,Officer_14,3,[],0.6071658188024494,1,0,5,,2025-12-20 03:59:32.962187008,1,0
OFF_000478,478,2004-04-22 02:05:45.958794,female,Kenyan,Kericho,medium,4,0,1,1,2,4,5,unemployed,143,diploma,5,3,2023-11-23 14:59:50.962187,36,Officer_4,4,"['Counseling', 'Substance Abuse Treatment']",0.73966507169887,0,0,5,,2026-11-23 11:09:26.962187008,1,1
OFF_000479,479,1977-12-08 12:32:31.958794,male,Kenyan,Kericho,medium,4,1,0,0,4,3,2,unemployed,151,degree,4,4,2023-05-14 15:07:14.962187,60,Officer_10,1,['Community Service'],0.8985462165981073,1,0,7,,2028-05-14 00:43:14.962187008,1,1
OFF_000480,480,1988-06-15 11:42:03.958794,male,Kenyan,Kisumu,medium,1,0,0,1,4,2,4,self_employed,188,secondary,4,2,2023-12-20 19:56:20.962187,60,Officer_19,4,"['Job Training', 'Substance Abuse Treatment']",0.9115448908923613,0,0,7,,2028-12-20 05:32:20.962187008,1,1
OFF_000481,481,1998-11-08 23:14:45.958794,male,Kenyan,Machakos,low,4,1,0,1,5,3,5,student,53,degree,4,2,2022-03-16 14:38:21.962187,24,Officer_16,0,[],0.9283471398408234,0,1,8,,2024-03-16 04:04:45.962187008,1,0
OFF_000482,482,2004-04-07 15:21:59.958794,male,Kenyan,Machakos,medium,1,1,1,0,5,1,2,unemployed,61,tertiary,4,5,2024-08-28 04:22:29.962187,12,Officer_17,0,"['Job Training', 'Mental Health Support']",0.8304869026084779,2,0,3,,2025-08-28 11:05:41.962187000,1,1
OFF_000483,483,2008-03-23 10:53:54.960352,male,Kenyan,Kisumu,high,3,1,0,1,2,5,1,employed,128,degree,4,2,2025-08-06 05:58:33.962187,36,Officer_10,2,['Vocational Training'],0.7875420337841164,1,0,9,2025-10-31 10:53:54.980103,2028-08-06 02:08:09.962187008,1,0
OFF_000484,484,1993-02-19 16:25:23.958794,male,Kenyan,Mombasa,low,0,0,0,1,2,5,3,employed,48,degree,5,1,2021-03-25 00:43:40.962187,60,Officer_2,3,['Counseling'],0.8988117870585511,3,0,5,,2026-03-25 10:19:40.962187008,0,0
OFF_000485,485,1994-05-28 22:42:15.958794,female,Kenyan,Nairobi,low,3,0,1,0,1,3,3,unemployed,24,primary,2,4,2025-11-01 05:36:32.962187,24,Officer_8,3,"['Counseling', 'Education Advancement', 'Substance Abuse Treatment']",0.6595046414950495,4,1,6,,2027-11-01 19:02:56.962187008,1,0
OFF_000486,486,1987-01-31 08:06:34.958794,male,Kenyan,Kericho,high,4,0,0,0,4,5,3,unemployed,9,primary,2,3,2025-02-23 18:21:05.962187,12,Officer_13,4,[],0.9503253118445099,0,1,2,,2026-02-24 01:04:17.962187000,1,0
OFF_000487,487,2008-03-23 10:53:54.960352,male,Kenyan,Kericho,low,3,0,0,0,4,2,5,unemployed,117,primary,1,4,2024-09-25 08:52:15.962187,36,Officer_20,3,"['Community Service', 'Vocational Training']",0.6639804479815372,0,0,8,,2027-09-26 05:01:51.962187008,1,0
OFF_000488,488,1983-08-10 04:27:01.958794,female,Kenyan,Mombasa,high,3,0,1,0,5,3,2,self_employed,207,degree,2,2,2021-09-05 20:38:52.962187,36,Officer_2,3,[],0.5222347339254192,0,0,4,2025-12-10 10:53:54.980116,2024-09-05 16:48:28.962187008,1,0
OFF_000489,489,2002-04-13 13:55:27.958794,female,Kenyan,Kericho,medium,3,0,0,0,1,4,5,employed,143,secondary,2,3,2022-10-25 06:03:59.962187,60,Officer_1,4,['Vocational Training'],0.8300574214623866,3,0,3,,2027-10-25 15:39:59.962187008,0,0
OFF_000490,490,1978-11-19 23:01:27.958794,male,Kenyan,Kisii,low,4,0,0,1,4,2,4,self_employed,185,tertiary,5,5,2025-08-18 04:32:29.962187,36,Officer_7,0,['Family Counseling'],0.8020219964483194,0,1,7,,2028-08-18 00:42:05.962187008,1,0
OFF_000491,491,2008-03-23 10:53:54.960352,male,Kenyan,Nairobi,high,5,0,0,0,1,2,1,self_employed,199,tertiary,4,4,2024-04-18 11:07:21.962187,24,Officer_10,1,"['Substance Abuse Treatment', 'Counseling']",0.7349446989038135,1,0,8,,2026-04-19 00:33:45.962187008,1,0
OFF_000492,492,1991-05-22 01:46:42.958794,male,Kenyan,Meru,medium,3,1,0,1,1,2,1,student,156,secondary,4,3,2025-06-17 05:14:16.962187,36,Officer_7,2,"['Community Service', 'Mental Health Support']",0.9410808860040131,0,0,10,2026-02-13 10:53:54.980129,2028-06-17 01:23:52.962187008,0,1
OFF_000493,493,1989-10-30 20:43:38.958794,male,Kenyan,Kericho,medium,1,0,1,0,5,4,3,employed,230,secondary,5,3,2024-12-23 19:51:38.962187,48,Officer_5,0,"['Counseling', 'Job Training']",0.9528522328904275,2,1,4,,2028-12-23 22:44:26.962187008,1,0
OFF_000494,494,2007-07-29 08:28:28.958794,male,Kenyan,Kisumu,medium,4,0,0,0,1,1,3,employed,91,tertiary,2,3,2021-08-28 19:21:05.962187,24,Officer_9,3,[],0.8972129347425393,3,0,4,2026-02-12 10:53:54.980147,2023-08-29 08:47:29.962187008,1,0
OFF_000495,495,2000-01-17 06:16:19.958794,male,Kenyan,Kisii,medium,3,0,0,1,2,5,3,unemployed,133,diploma,5,1,2022-12-13 21:18:03.962187,12,Officer_10,3,"['Job Training', 'Community Service']",0.7991599954134552,0,0,3,,2023-12-14 04:01:15.962187000,1,0
OFF_000496,496,1997-01-07 00:20:31.958794,male,Kenyan,Kericho,low,5,0,0,1,2,3,2,unemployed,143,primary,1,4,2023-06-29 04:03:17.962187,12,Officer_11,4,[],0.7011146058307359,1,0,6,,2024-06-28 10:46:29.962187000,1,1
OFF_000497,497,1991-09-27 08:53:51.958794,male,Kenyan,Kisii,medium,4,1,0,0,3,1,4,student,147,primary,4,3,2025-11-21 19:40:59.962187,60,Officer_4,2,"['Counseling', 'Education Advancement']",0.7486617080692607,0,1,10,,2030-11-22 05:16:59.962187008,1,0
OFF_000498,498,1991-06-03 05:58:37.958794,female,Kenyan,Thika,high,2,0,0,0,5,3,4,self_employed,79,tertiary,3,4,2022-05-02 11:57:09.962187,60,Officer_1,1,"['Mental Health Support', 'Vocational Training', 'Education Advancement']",0.8129578823270829,2,0,7,2026-02-20 10:53:54.980180,2027-05-02 21:33:09.962187008,1,0
OFF_000499,499,1977-11-10 15:17:03.958794,female,Kenyan,Meru,low,5,1,0,0,3,5,4,unemployed,70,secondary,1,3,2023-09-02 07:54:29.962187,48,Officer_16,4,['Mental Health Support'],0.870210756813178,3,0,3,2025-12-08 10:53:54.980204,2027-09-02 10:47:17.962187008,1,0
